Usina elétrica;Dispositivo;Categoria;Evento;Subevento/Categorização;Data de início;Data Final;Duração;Descrição de categorização
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:29:10.921;2025/01/24 15:30:26.326;00:01:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:30:31.406;2025/01/24 15:30:37.423;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:30:42.438;2025/01/24 15:30:43.452;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:30:53.511;2025/01/24 15:30:55.529;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:31:00.547;2025/01/24 15:31:10.596;00:00:10;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:31:15.623;2025/01/24 15:31:17.631;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:31:51.838;2025/01/24 15:33:08.248;00:01:16;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:33:13.297;2025/01/24 15:34:30.797;00:01:17;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:34:35.841;2025/01/24 15:34:42.890;00:00:07;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:34:47.910;2025/01/24 15:35:23.082;00:00:35;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:36:13.420;2025/01/24 15:36:35.546;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:36:51.647;2025/01/24 15:36:54.660;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:37:12.766;2025/01/24 15:37:28.857;00:00:16;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:37:35.903;2025/01/24 15:38:26.206;00:00:50;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:38:36.298;2025/01/24 15:38:37.293;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:38:42.323;2025/01/24 15:38:47.350;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:38:52.390;2025/01/24 15:39:06.465;00:00:14;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:39:11.501;2025/01/24 15:39:17.525;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:39:28.565;2025/01/24 15:39:31.576;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:39:42.653;2025/01/24 15:39:44.667;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:40:36.033;2025/01/24 15:40:41.062;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:41:05.204;2025/01/24 15:41:10.235;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:41:15.266;2025/01/24 15:41:17.262;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:41:25.298;2025/01/24 15:41:27.314;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:41:33.338;2025/01/24 15:43:23.993;00:01:50;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:43:37.070;2025/01/24 15:43:39.085;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:43:46.110;2025/01/24 15:43:48.112;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:44:02.185;2025/01/24 15:44:17.282;00:00:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:44:27.330;2025/01/24 15:44:42.411;00:00:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:44:47.423;2025/01/24 15:45:28.623;00:00:41;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:45:37.670;2025/01/24 15:45:53.762;00:00:16;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:45:58.796;2025/01/24 15:46:20.949;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:46:25.983;2025/01/24 15:46:30.003;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:46:35.042;2025/01/24 15:46:57.184;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:47:02.197;2025/01/24 15:47:03.202;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:47:08.251;2025/01/24 15:47:14.283;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:48:07.579;2025/01/24 15:48:08.584;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:48:21.668;2025/01/24 15:48:22.672;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:48:29.700;2025/01/24 15:48:31.717;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:49:22.043;2025/01/24 15:49:25.072;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:49:37.151;2025/01/24 15:50:58.652;00:01:21;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:51:03.686;2025/01/24 15:51:06.697;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:51:19.750;2025/01/24 15:51:30.812;00:00:11;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:51:35.847;2025/01/24 15:52:27.169;00:00:51;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:52:38.220;2025/01/24 15:52:39.225;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:52:44.251;2025/01/24 15:53:20.436;00:00:36;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:53:25.467;2025/01/24 15:53:26.465;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:53:34.512;2025/01/24 15:54:05.696;00:00:31;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:54:21.812;2025/01/24 15:54:22.828;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:54:31.857;2025/01/24 15:54:32.856;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:54:47.948;2025/01/24 15:54:55.012;00:00:07;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:55:00.068;2025/01/24 15:55:32.249;00:00:32;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:56:30.611;2025/01/24 15:56:53.757;00:00:23;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:56:58.785;2025/01/24 15:56:59.789;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:57:04.847;2025/01/24 15:57:45.092;00:00:40;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:57:55.137;2025/01/24 15:58:02.170;00:00:07;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:58:21.283;2025/01/24 15:59:05.571;00:00:44;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:59:17.638;2025/01/24 15:59:19.654;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 15:59:27.715;2025/01/24 16:00:34.218;00:01:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:00:55.340;2025/01/24 16:00:59.360;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:01:04.381;2025/01/24 16:01:14.482;00:00:10;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:01:28.571;2025/01/24 16:01:52.747;00:00:24;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:01:57.779;2025/01/24 16:01:59.791;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:02:04.803;2025/01/24 16:02:10.854;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:02:15.871;2025/01/24 16:02:16.872;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:02:32.935;2025/01/24 16:02:51.039;00:00:18;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:03:06.132;2025/01/24 16:03:17.179;00:00:11;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:03:21.209;2025/01/24 16:03:57.427;00:00:36;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:04:03.465;2025/01/24 16:04:05.475;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:04:20.542;2025/01/24 16:04:22.568;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:04:28.586;2025/01/24 16:04:49.686;00:00:21;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:04:57.715;2025/01/24 16:05:28.903;00:00:31;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:06:07.087;2025/01/24 16:06:11.121;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:06:49.398;2025/01/24 16:06:53.399;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:06:58.431;2025/01/24 16:07:03.462;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:07:48.725;2025/01/24 16:08:25.932;00:00:37;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:08:50.076;2025/01/24 16:09:17.230;00:00:27;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:09:22.274;2025/01/24 16:09:25.285;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:09:34.349;2025/01/24 16:09:51.459;00:00:17;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:09:58.507;2025/01/24 16:10:17.608;00:00:19;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:11:02.927;2025/01/24 16:11:25.077;00:00:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:11:30.105;2025/01/24 16:11:32.125;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:11:37.155;2025/01/24 16:11:54.285;00:00:17;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:12:00.329;2025/01/24 16:12:01.334;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:12:10.413;2025/01/24 16:12:28.488;00:00:18;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:12:33.525;2025/01/24 16:13:03.712;00:00:30;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:13:08.743;2025/01/24 16:13:12.773;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:13:17.807;2025/01/24 16:14:40.324;00:01:22;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:14:48.354;2025/01/24 16:18:00.479;00:03:12;
Vila _Guanabara_3;VGU3-17;Aviso;721 Aviso de falha do cata-vento;;2025/01/24 16:17:58.470;2025/01/24 18:57:59.785;02:40:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:18:05.518;2025/01/24 16:19:21.000;00:01:15;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:19:26.044;2025/01/24 16:19:27.041;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:19:31.090;2025/01/24 16:21:17.637;00:01:46;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:21:27.716;2025/01/24 16:22:01.932;00:00:34;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:22:26.082;2025/01/24 16:22:30.108;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:22:35.128;2025/01/24 16:23:00.264;00:00:25;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:23:07.299;2025/01/24 16:23:21.406;00:00:14;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:23:32.452;2025/01/24 16:23:36.471;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:25:06.038;2025/01/24 16:25:09.063;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:25:32.191;2025/01/24 16:25:33.189;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:25:51.301;2025/01/24 16:25:55.329;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:26:19.470;2025/01/24 16:26:20.484;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:26:58.722;2025/01/24 16:26:59.724;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:27:13.819;2025/01/24 16:27:15.813;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:27:29.909;2025/01/24 16:27:30.927;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:27:41.988;2025/01/24 16:27:44.014;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:29:00.550;2025/01/24 16:29:02.550;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:29:07.594;2025/01/24 16:29:30.704;00:00:23;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:30:42.126;2025/01/24 16:30:45.144;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:31:04.253;2025/01/24 16:31:06.264;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:31:26.397;2025/01/24 16:32:25.721;00:00:59;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:33:34.175;2025/01/24 16:33:35.173;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:33:50.251;2025/01/24 16:33:54.263;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:34:01.299;2025/01/24 16:34:03.317;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:34:20.442;2025/01/24 16:34:22.442;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:35:16.718;2025/01/24 16:35:17.720;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:35:28.769;2025/01/24 16:36:31.147;00:01:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:37:02.343;2025/01/24 16:37:03.348;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:37:17.471;2025/01/24 16:37:19.475;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:37:25.533;2025/01/24 16:37:27.548;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:37:46.625;2025/01/24 16:37:48.625;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:37:57.690;2025/01/24 16:38:00.704;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:38:07.764;2025/01/24 16:38:10.778;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:38:39.935;2025/01/24 16:38:41.951;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:39:03.078;2025/01/24 16:39:08.097;00:00:05;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:39:56.391;2025/01/24 16:39:58.390;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:40:10.456;2025/01/24 16:40:11.466;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:40:24.533;2025/01/24 16:40:25.549;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:40:32.606;2025/01/24 16:40:34.596;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:40:45.641;2025/01/24 16:40:46.646;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:41:11.827;2025/01/24 16:41:15.842;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:42:29.257;2025/01/24 16:42:30.258;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:43:00.454;2025/01/24 16:43:18.560;00:00:18;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:43:30.629;2025/01/24 16:43:44.739;00:00:14;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:43:49.752;2025/01/24 16:44:17.891;00:00:28;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:44:55.150;2025/01/24 16:45:05.189;00:00:10;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:45:10.227;2025/01/24 16:45:11.237;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:45:19.269;2025/01/24 16:45:20.285;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:45:40.427;2025/01/24 16:46:04.545;00:00:24;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:46:26.690;2025/01/24 16:46:30.720;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:46:39.782;2025/01/24 16:46:40.792;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:47:52.190;2025/01/24 16:47:53.189;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:48:00.221;2025/01/24 16:48:02.230;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:48:11.287;2025/01/24 16:48:12.285;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:48:34.394;2025/01/24 16:48:37.427;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:49:08.574;2025/01/24 16:49:11.609;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:50:06.970;2025/01/24 16:50:09.994;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:50:28.102;2025/01/24 16:50:30.097;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:50:53.254;2025/01/24 16:50:55.276;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:51:42.591;2025/01/24 16:51:45.601;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:52:12.781;2025/01/24 16:52:15.795;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:53:00.028;2025/01/24 16:53:02.043;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:53:33.247;2025/01/24 16:53:35.262;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:53:42.294;2025/01/24 16:53:45.305;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:54:07.433;2025/01/24 16:54:08.431;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:54:13.476;2025/01/24 16:54:19.506;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:54:36.652;2025/01/24 16:54:37.671;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:54:55.793;2025/01/24 16:55:33.058;00:00:37;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:56:05.258;2025/01/24 16:56:11.291;00:00:06;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:56:46.489;2025/01/24 16:57:17.698;00:00:31;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:57:22.729;2025/01/24 16:57:23.731;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:57:28.760;2025/01/24 16:57:29.760;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:58:10.993;2025/01/24 16:58:12.005;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:58:32.106;2025/01/24 16:58:33.120;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:58:57.264;2025/01/24 16:58:59.274;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:59:04.307;2025/01/24 16:59:17.397;00:00:13;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:59:26.444;2025/01/24 16:59:29.465;00:00:03;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 16:59:59.667;2025/01/24 17:00:03.683;00:00:04;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 17:00:25.774;2025/01/24 17:00:26.779;00:00:01;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 17:01:22.138;2025/01/24 17:01:23.135;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 17:02:06.405;2025/01/24 17:02:08.406;00:00:02;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 17:02:13.446;2025/01/24 17:02:14.444;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 17:03:09.788;2025/01/24 17:03:10.776;00:00:00;
Vila _Guanabara_3;VGU3-17;Aviso;537 Desgaste dos pincéis do gerador;;2025/01/24 17:03:50.035;2025/01/24 17:03:54.070;00:00:04;
